objectid,objectnumber,title,displaydate,datebegin,dateend,displaymaker,displayculture,displayperiod,medium,classification,displaygeography,accessionyear,department
50828,x1983-387,Portrait of Hazel Dawn [2/3],ca. 1920 – 1925,1920,1925,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41283,x1983-537,The Crystal Globe,ca. 1902–1904,1902,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50401,x1983-671,Untitled (Mabel Cramer seated),1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43056,x1983-220,Untitled (Nude boy sitting on beach),1905–1908,1905,1908,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44145,x1983-910,Julia McCune and unknown woman,ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93427,x1983-1204,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50664,x1983-845,"one of a series of thirty photographs of house-moving in Maine, some of which were used in ""The House That Moved to the Sea,"" Woman's Home Companion (July 1924)
[27/30]",ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
25665,x1983-1240,Father and son,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93391,x1983-1180,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40360,x1983-1125,"F. Holland Day, Seguinland School, Maine",ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
50821,x1983-459,Portrait of Winifred Lenehan [6/9],ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50848,x1983-731,Larsen Dancers  [6/11],ca. 1923 – 1924,1923,1924,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50365,x1983-1032,Portrait of a man [2/2],ca. 1902,1902,1902,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50657,x1983-838,"one of a series of thirty photographs of house-moving in Maine, some of which were used in ""The House That Moved to the Sea,"" Woman's Home Companion (July 1924)
[20/30]",ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
25609,x1983-1299,Woman seated on the grass,ca. 1909 – 1910,1909,1910,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50280,x1983-229,Untitled (Nude boy with outstreched arms among rocks),1905–1908,1905,1908,"Clarence H. White, American, 1871–1925",,,Gum bichromate print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50390,x1983-785,"Day Mausoleaum, Norwood, Massachusetts [2/2]",ca. 1905–1910,1905,1910,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Massachusetts, Norwood",1983-01-01,Photography Archives
39759,x1983-770,"Untitled [Dome of the Church of Our Lady of Carmen, San Ángel, Mexico]",1925,1925,1925,"Clarence H. White, American, 1871–1925 | Printed by Clarence H. White Jr., American, 1907–1978",,,"Palladium print, printed in 1927 by Clarence H. White, Jr.",Photographs,Place made: Mexico,1983-01-01,Photography Archives
50759,x1983-949,Portrait of a boy [3/3],ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50511,x1983-1012,"Shipbuilding, Bath, Maine [40/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
39804,x1983-1127,The Bank Directors [1/3],ca. 1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50498,x1983-999,"Shipbuilding, Bath, Maine [27/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50496,x1983-997,"Shipbuilding, Bath, Maine [25/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
40818,x1983-1254,Portrait - Master Tom,1908,1908,1908,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50445,x1983-979,"Shipbuilding, Bath, Maine [7/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50442,x1983-976,"Shipbuilding, Bath, Maine [4/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
71396,x1983-1585,Album presented to Clarence H. White,1911,1911,1911,"Karl F. Struss, American, 1886–1981",,,25 platinum prints,Photographs,,1983-01-01,Photography Archives
65151,x1983-1610,F. Holland Day and Clarence H. White,ca. 1902,1897,1907,"Alvin Langdon Coburn, British, born United States, 1882–1966",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50308,x1983-887,"Snow on marsh, Ohio [2/3]",ca. 1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Ohio",1983-01-01,Photography Archives
42004,x1983-943,Boy with walking stick (Maynard or Lewis?),ca. 1900,1900,1900,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44159,x1983-1245,Two young women,ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93368,x1983-1190,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50421,x1983-693,"Untitled (Miss Thompson, nude, holding white fabric over her shoulders)",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107904,x1983-1396,,,1891,1925,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,,1983-01-01,Photography Archives
41216,x1983-1066,"Portrait of Carl Eugene Howell, architect [1/3]",1905,1905,1905,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42331,x1983-558,Letitia Felix in doorway [1/2],ca. 1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107892,x1983-1386,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
93378,x1983-1219,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50642,x1983-823,"one of a series of thirty photographs of house-moving in Maine, some of which were used in ""The House That Moved to the Sea,"" Woman's Home Companion (July 1924)[5/30]",ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
41232,x1983-871,"Harbor view, Maine",ca. 1910–1915,1910,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
93355,x1983-1139,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93433,x1983-1134,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40710,x1983-1088,Portrait of Mr. Webster,ca. 1908,1908,1908,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42513,x1983-1278,Letitia Felix opening bureau drawer,ca. 1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93415,x1983-1174,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93396,x1983-1197,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107898,x1983-1392,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
50527,x1983-778,"Estates and their grounds, Newport, RI.",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
93395,x1983-1194,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
39792,x1983-364,Woman wearing a veil,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43116,x1983-1111,Portrait of W.A. Kittredge [1/6],ca. 1924,1924,1924,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40850,x1983-851,"Clouds, Maine [1/2]",ca. 1910–1915,1910,1915,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
44138,CHW 014,"Jane Felix White holding globe, with Maynard and Lewis, interior [2]",ca. 1900–1905,1900,0,"Clarence H. White, American, 1871–1925",,,Autochrome,Photographs,,,Photography Archives
50309,x1983-888,"Snow on marsh, Ohio [3/3]",ca. 1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Ohio",1983-01-01,Photography Archives
50656,x1983-837,"one of a series of thirty photographs of house-moving in Maine, some of which were used in ""The House That Moved to the Sea,"" Woman's Home Companion (July 1924)
[19/30]",ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
39050,x1983-1286,Woman in costume,ca. 1920–1925,1920,1925,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
17885,x1992-168 b,"untitled (interior, Weiant house)",1904,1904,1904,"Clarence H. White, American, 1871–1925",,,glass plate negative,Photographic Negatives,,1992-01-01,Photography
50610,x1983-1236,Untitled (Portrait of a sitting female nude),1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43035,x1983-519,Variant of center panel of Spring -- A Triptych [1/3],1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40877,x1983-933,"Portrait of Clarence H. White, Jr. [1/2]",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50620,x1983-649,Young woman nude [2/2],1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107771,x1983-1360,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
50817,x1983-444,Portrait of Winifred Lenehan [2/9],ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93358,x1983-1149,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41449,x1983-486,Woman walking,ca. 1902,1902,1902,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50540,x1983-797,"Estates and their grounds, Newport, RI.",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
43036,x1983-525,Letitia Felix in grape arbor,ca. 1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50650,x1983-831,"one of a series of thirty photographs of house-moving in Maine, some of which were used in ""The House That Moved to the Sea,"" Woman's Home Companion (July 1924)
[13/30]",ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
107790,x1983-1379,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
93366,x1983-1182,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40817,x1983-582,Portrait of an unidentified woman,1906,1906,1906,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93379,x1983-1133,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50576,x1983-914,Elizabeth and Letitia Felix [2/4],1900,1900,1900,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93441,x1983-1140,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42920,x1983-339,Girl in Black with Statuette [1/2],1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42862,x1983-321,On the Old Stair [1/2],1899,1899,1899,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
112606,x1983-1869,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
50803,x1983-465,Portrait of Mrs. Watnis [9/14],ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50437,x1983-709,"Untitled (Miss Thompson, nude, holding fabric behind herself)",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44151,x1983-296,Cow in stall [1/2],ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
25450,x1983-320,Letitia Felix standing,ca. 1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43024,x1983-478,Woman seated on a porch railing,1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50544,x1983-801,"Estates and their grounds, Newport, RI.",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
50310,x1983-520,Variant of center panel of Spring -- A Triptych [2/3],1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
39932,x1983-378,Portrait of Brenda Putnam [1/2],ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42619,x1983-868,"Riverside landscape, Ohio",ca. 1895–1900,1895,1900,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States, Ohio",1983-01-01,Photography Archives
42445,x1983-773,The Tower [1/3],1899,1899,1899,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
39656,x1983-892,"Tree, Winter",ca. 1920–1925,1920,1925,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40292,x1983-249,Three women walking on rocks,ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
12620,x1973-82,Untitled (Letitia Felix),,1891,1925,"Clarence H. White, American, 1871–1925",,,Photograph,Photographs,,1973-01-01,Photography
50276,x1983-224,Unititled (2 nude boys in sand),1905–1908,1905,1908,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107919,x1983-1410,,,0,0,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
50316,x1983-938,The Boy with His Wagon [2/3],1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Gum bichromate print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50455,x1983-989,"Shipbuilding, Bath, Maine [17/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
25451,x1983-589,Woman with Harp [1/2],1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
25501,x1983-664,The Cave,1901,1901,1901,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40387,x1983-1277,Portrait of an unidentified woman [1/2],1909,1909,1909,"Clarence H. White, American, 1871–1925",,,Platinum print with white pencil,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50864,x1983-819,"one of a one of a series of thirty photographs of house-moving in Maine, some of which were used in ""The House That Moved to the Sea,"" Woman's Home Companion (July 1924) [1/30]",ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
43093,x1983-268,Malvina Hoffman and baby,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42368,x1983-331,The Tennis Girl,1898,1898,1898,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93389,x1983-1173,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93412,x1983-1165,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50382,x1983-1060,Untitled [Male academic nude],ca. 1900,1900,1900,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
41250,x1983-575,Woman seated in front of window,ca. 1910–1915,1910,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50420,x1983-692,Untitled (Mabel Cramer on floor with glass globe),1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42957,x1983-1325,The Girl with the Violin,1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print with gouache in original frame,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50543,x1983-800,"Estates and their grounds, Newport, RI.",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
50354,x1983-912,Elizabeth and Letitia Felix  [4/4],1900,1900,1900,"Clarence H. White, American, 1871–1925",,,Gum bichromate print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42918,x1983-1322,Girl with Pitcher,1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print with gouache in original frame,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93435,x1983-1212,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43055,x1983-1302,Portrait of a woman seated on a bench,ca. 1905–1906,1905,1906,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44171,x1983-550,"Untitled (“First Composition”) 
[Bess Evans]",1895,1895,1895,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93374,x1983-1208,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44166,x1983-423,Portrait of an older woman,ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93393,x1983-1187,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50836,x1983-632,Nude posed indoors [7/13],ca. 1920 – 1925,1920,1925,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43059,x1983-784,"Day Mausoleaum, Norwood, Massachusetts [1/2]",ca. 1905–1910,1905,1910,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Massachusetts, Norwood",1983-01-01,Photography Archives
39107,x1983-1228,Portrait of a man reclining,ca. 1924,1924,1924,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93365,x1983-1179,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
25484,x1983-473,Woman crouching in woods,ca. 1900,1900,1900,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43045,x1983-645,Nude,ca. 1900–1901,1900,1901,"Clarence H. White, American, 1871–1925",,,Gum bichromate print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107893,x1983-1387,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
43117,x1983-812,Mexico - church ruins,1925,1925,1925,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,Place made: Mexico,1983-01-01,Photography Archives
50417,x1983-688,Untitled (Mabel Cramer with her hands on a glass globe),1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
18170,x1992-155,Lee Weiant,1904,1904,1904,"Clarence H. White, American, 1871–1925",,,glass plate negative,Photographic Negatives,,1992-01-01,Photography
93421,x1983-1195,Frederic W. Goudy,ca. 1921,1916,1926,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50807,x1983-469,Portrait of Mrs. Watnis [13/14],ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
44144,x1983-1318,Interior of Newark house (Lewis seated ?),ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States, Ohio, Newark",1983-01-01,Photography Archives
107785,x1983-1374,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
112560,x1983-1842,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
42604,x1983-560,Old Fashioned [1/2],1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93373,x1983-1205,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93404,x1983-1220,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50677,x1983-634,Nude on rocks and in woods [9/16],ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40833,x1983-1069,Alvin Langdon Coburn [1/2],1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50638,x1983-964,Child Dancer [2/2],1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
112584,x1983-1857,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
